5.680577837e-09 	78725.86567 	460.731 	3.12304 	612.736 	2.69501
5.691973832e-09 	78725.86567 	460.347 	3.11933 	611.394 	2.69556
5.695007496e-09 	78725.86567 	460.245 	3.11834 	611.038 	2.6957
5.695916877e-09 	78725.86567 	460.214 	3.11805 	610.931 	2.69574
5.705418593e-09 	78725.86567 	459.894 	3.11496 	609.817 	2.69615
5.705888127e-09 	78725.86567 	459.878 	3.11481 	609.762 	2.69617
5.709775355e-09 	78725.86567 	459.747 	3.11354 	609.307 	2.69633
5.136804163e-09 	78725.86567 	479.118 	3.30853 	683.01 	2.61332
5.711428203e-09 	78725.86567 	459.692 	3.11301 	609.114 	2.6964
5.736160122e-09 	78725.86567 	458.858 	3.10501 	606.235 	2.69732
5.734678475e-09 	78725.86567 	458.908 	3.10548 	606.407 	2.69727
5.743287685e-09 	78725.86567 	458.618 	3.1027 	605.409 	2.69755
5.747876643e-09 	78725.86567 	458.463 	3.10123 	604.879 	2.6977
5.756394757e-09 	78725.86567 	458.176 	3.09848 	603.895 	2.69795
5.764146533e-09 	78725.86567 	457.915 	3.09599 	603.003 	2.69816
5.764590256e-09 	78725.86567 	457.9 	3.09585 	602.952 	2.69817
5.772050597e-09 	78725.86567 	457.649 	3.09345 	602.095 	2.69836
5.78221439e-09 	78725.86567 	457.307 	3.09019 	600.931 	2.69859
5.812161304e-09 	78725.86567 	456.299 	3.08062 	597.52 	2.69912
5.80564978e-09 	78725.86567 	456.518 	3.0827 	598.259 	2.69902
5.821857463e-09 	78725.86567 	455.972 	3.07754 	596.422 	2.69924
5.822322879e-09 	78725.86567 	455.957 	3.07739 	596.37 	2.69925
5.835995592e-09 	78725.86567 	455.497 	3.07304 	594.827 	2.69938
5.839810712e-09 	78725.86567 	455.368 	3.07183 	594.398 	2.69941
5.853021721e-09 	78725.86567 	454.924 	3.06765 	592.915 	2.69949
5.862643951e-09 	78725.86567 	454.6 	3.06461 	591.839 	2.69951
5.868969569e-09 	78725.86567 	454.387 	3.06261 	591.133 	2.69952
5.872225977e-09 	78725.86567 	454.278 	3.06158 	590.77 	2.69952
5.879811022e-09 	78725.86567 	454.023 	3.05919 	589.925 	2.69951
5.88748709e-09 	78725.86567 	453.765 	3.05678 	589.073 	2.69949
5.897535322e-09 	78725.86567 	453.427 	3.05362 	587.96 	2.69944
5.90838942e-09 	78725.86567 	453.062 	3.05021 	586.762 	2.69936
5.914881721e-09 	78725.86567 	452.844 	3.04818 	586.046 	2.6993
5.930430997e-09 	78725.86567 	452.321 	3.04332 	584.339 	2.69912
5.932331977e-09 	78725.86567 	452.257 	3.04273 	584.131 	2.69909
5.93475459e-09 	78725.86567 	452.176 	3.04197 	583.866 	2.69906
5.944045122e-09 	78725.86567 	451.864 	3.03908 	582.85 	2.69892
5.947693996e-09 	78725.86567 	451.741 	3.03794 	582.452 	2.69886
5.950861496e-09 	78725.86567 	451.635 	3.03695 	582.107 	2.6988
5.9587435e-09 	78725.86567 	451.37 	3.03451 	581.25 	2.69866
5.96428738e-09 	78725.86567 	451.184 	3.03278 	580.648 	2.69855
5.969017637e-09 	78725.86567 	451.025 	3.03132 	580.135 	2.69845
5.970833799e-09 	78725.86567 	450.964 	3.03075 	579.938 	2.69841
5.971584058e-09 	78725.86567 	450.939 	3.03052 	579.857 	2.69839
5.980258556e-09 	78725.86567 	450.648 	3.02784 	578.918 	2.6982
5.981209273e-09 	78725.86567 	450.616 	3.02754 	578.816 	2.69817
5.995613123e-09 	78725.86567 	450.132 	3.02309 	577.263 	2.69781
5.99573677e-09 	78725.86567 	450.128 	3.02305 	577.25 	2.69781
6.020718368e-09 	78725.86567 	449.29 	3.01536 	574.572 	2.69708
6.048024203e-09 	78725.86567 	448.374 	3.00699 	571.667 	2.69615
6.053237557e-09 	78725.86567 	448.199 	3.0054 	571.115 	2.69596
6.063223504e-09 	78725.86567 	447.864 	3.00235 	570.059 	2.69558
6.067042276e-09 	78725.86567 	447.736 	3.00119 	569.657 	2.69543
6.107284277e-09 	78725.86567 	446.387 	2.98898 	565.437 	2.69368
6.150428329e-09 	78725.86567 	444.942 	2.97598 	560.965 	2.6915
6.16960951e-09 	78725.86567 	444.3 	2.97023 	558.994 	2.69043
6.18565355e-09 	78725.86567 	443.763 	2.96544 	557.354 	2.68949
6.188164792e-09 	78725.86567 	443.679 	2.96469 	557.097 	2.68934
6.216088124e-09 	78725.86567 	442.745 	2.95639 	554.261 	2.68761
6.256139227e-09 	78725.86567 	441.406 	2.94455 	550.23 	2.68493
6.272152409e-09 	78725.86567 	440.871 	2.93984 	548.631 	2.68379
6.277121577e-09 	78725.86567 	440.705 	2.93838 	548.136 	2.68343
6.279499072e-09 	78725.86567 	440.625 	2.93768 	547.899 	2.68326
6.28376344e-09 	78725.86567 	440.483 	2.93643 	547.476 	2.68295
6.664386728e-09 	78725.86567 	427.813 	2.82868 	511.596 	2.6466
6.676727011e-09 	78725.86567 	427.404 	2.82531 	510.496 	2.64519
6.76447712e-09 	78725.86567 	424.497 	2.80156 	502.791 	2.63478
6.931232549e-09 	78725.86567 	418.989 	2.75747 	488.7 	2.61351
5.138357413e-09 	78725.86567 	479.065 	3.30798 	682.789 	2.61375
5.138780352e-09 	78725.86567 	479.051 	3.30783 	682.729 	2.61387
5.143201557e-09 	78725.86567 	478.901 	3.30625 	682.102 	2.61507
5.14592539e-09 	78725.86567 	478.809 	3.30529 	681.716 	2.6158
5.149911647e-09 	78725.86567 	478.674 	3.30387 	681.152 	2.61687
5.153954963e-09 	78725.86567 	478.537 	3.30243 	680.58 	2.61795
5.162083357e-09 	78725.86567 	478.261 	3.29955 	679.434 	2.62009
5.162505883e-09 	78725.86567 	478.247 	3.2994 	679.375 	2.6202
5.16745757e-09 	78725.86567 	478.079 	3.29764 	678.679 	2.62148
5.168961279e-09 	78725.86567 	478.028 	3.29711 	678.467 	2.62187
5.171028417e-09 	78725.86567 	477.958 	3.29638 	678.177 	2.6224
5.178199037e-09 	78725.86567 	477.715 	3.29384 	677.173 	2.62422
5.178390231e-09 	78725.86567 	477.709 	3.29377 	677.146 	2.62427
5.183356348e-09 	78725.86567 	477.541 	3.29202 	676.452 	2.62551
5.185922139e-09 	78725.86567 	477.454 	3.29111 	676.094 	2.62615
5.193207861e-09 	78725.86567 	477.207 	3.28854 	675.079 	2.62794
5.208996053e-09 	78725.86567 	476.672 	3.28297 	672.888 	2.63173
5.216340194e-09 	78725.86567 	476.423 	3.28039 	671.874 	2.63345
5.227751065e-09 	78725.86567 	476.037 	3.27638 	670.303 	2.63607
5.230165344e-09 	78725.86567 	475.955 	3.27553 	669.972 	2.63661
5.2309571e-09 	78725.86567 	475.928 	3.27525 	669.863 	2.63679
5.231126008e-09 	78725.86567 	475.922 	3.27519 	669.84 	2.63683
5.236106957e-09 	78725.86567 	475.754 	3.27344 	669.157 	2.63794
5.244109575e-09 	78725.86567 	475.483 	3.27064 	668.063 	2.63971
5.245693136e-09 	78725.86567 	475.429 	3.27009 	667.847 	2.64005
5.246224325e-09 	78725.86567 	475.411 	3.2699 	667.774 	2.64017
5.257079252e-09 	78725.86567 	475.044 	3.2661 	666.296 	2.6425
5.260440877e-09 	78725.86567 	474.93 	3.26493 	665.84 	2.64321
5.261780162e-09 	78725.86567 	474.884 	3.26446 	665.658 	2.64349
5.265643283e-09 	78725.86567 	474.754 	3.26311 	665.134 	2.6443
5.278080246e-09 	78725.86567 	474.333 	3.25877 	663.453 	2.64685
5.279299941e-09 	78725.86567 	474.291 	3.25835 	663.288 	2.64709
5.291601808e-09 	78725.86567 	473.875 	3.25407 	661.634 	2.64953
3.34012414e-09 	78725.86567 	539.628 	3.99131 	1085.3500000000001 	0.991548
5.291785604e-09 	78725.86567 	473.869 	3.25401 	661.609 	2.64957
5.292318109e-09 	78725.86567 	473.85 	3.25382 	661.537 	2.64967
5.294854075e-09 	78725.86567 	473.765 	3.25294 	661.197 	2.65017
5.303121603e-09 	78725.86567 	473.485 	3.25007 	660.091 	2.65176
5.303431256e-09 	78725.86567 	473.474 	3.24996 	660.049 	2.65182
5.304497359e-09 	78725.86567 	473.438 	3.24959 	659.907 	2.65202
5.30953901e-09 	78725.86567 	473.268 	3.24784 	659.234 	2.65297
5.312948292e-09 	78725.86567 	473.152 	3.24666 	658.779 	2.6536
5.320248955e-09 	78725.86567 	472.905 	3.24413 	657.808 	2.65495
5.323273735e-09 	78725.86567 	472.803 	3.24309 	657.407 	2.6555
5.323902402e-09 	78725.86567 	472.781 	3.24287 	657.323 	2.65561
5.329563873e-09 	78725.86567 	472.59 	3.24091 	656.573 	2.65663
5.330184897e-09 	78725.86567 	472.569 	3.2407 	656.49 	2.65674
5.333892105e-09 	78725.86567 	472.443 	3.23942 	656 	2.65739
5.342887825e-09 	78725.86567 	472.139 	3.23631 	654.812 	2.65896
5.350944482e-09 	78725.86567 	471.866 	3.23354 	653.752 	2.66034
5.352230689e-09 	78725.86567 	471.823 	3.23309 	653.583 	2.66055
5.354549791e-09 	78725.86567 	471.744 	3.2323 	653.279 	2.66094
5.356671055e-09 	78725.86567 	471.673 	3.23157 	653 	2.6613
5.358914724e-09 	78725.86567 	471.597 	3.23079 	652.706 	2.66167
5.361773797e-09 	78725.86567 	471.5 	3.22981 	652.331 	2.66214
5.369380927e-09 	78725.86567 	471.243 	3.2272 	651.337 	2.66337
5.374080547e-09 	78725.86567 	471.084 	3.22558 	650.724 	2.66413
5.374431514e-09 	78725.86567 	471.072 	3.22546 	650.678 	2.66418
5.389312123e-09 	78725.86567 	470.568 	3.22036 	648.743 	2.66649
5.391601642e-09 	78725.86567 	470.491 	3.21958 	648.446 	2.66684
5.392302915e-09 	78725.86567 	470.467 	3.21934 	648.355 	2.66695
5.402145619e-09 	78725.86567 	470.134 	3.21598 	647.082 	2.66842
