5.649420922e-09 	81809.7029 	461.782 	3.13322 	615.057 	2.69816
5.294854075e-09 	89057.2878 	473.765 	3.25294 	656.208 	2.67065
5.350944482e-09 	106947.5402 	471.866 	3.23354 	641.794 	2.70785
4.944450576e-09 	77968.02131 	485.639 	3.37797 	711.857 	2.54749
5.131520798e-09 	86698.4143 	479.297 	3.31041 	679.584 	2.63025
5.236106957e-09 	74337.51395 	475.754 	3.27344 	671.568 	2.62773
4.790248759e-09 	108702.5424 	490.87 	3.43497 	719.935 	2.55993
5.666787905e-09 	86591.11882 	461.196 	3.12754 	611.001 	2.70604
5.329563873e-09 	72449.09539 	472.59 	3.24091 	659.945 	2.64287
5.995613123e-09 	76976.98075 	450.132 	3.02309 	577.98 	2.69563
5.54850548e-09 	81513.47853 	465.188 	3.16658 	627.353 	2.69051
5.14592539e-09 	86123.67648 	478.809 	3.30529 	677.847 	2.63273
4.85130052e-09 	65810.66639 	488.799 	3.41226 	734.932 	2.46623
5.227751065e-09 	87608.5071 	476.037 	3.27638 	665.855 	2.65487
4.975140572e-09 	80004.27746 	484.598 	3.36676 	705.972 	2.56487
5.265643283e-09 	78035.52017 	474.754 	3.26311 	665.498 	2.64277
5.430900632e-09 	88695.93066 	469.162 	3.20618 	638.806 	2.6902
5.90838942e-09 	74012.39991 	453.062 	3.05021 	588.794 	2.69293
3.782431828e-09 	72449.09539 	524.923 	3.82575 	955.114 	1.53097
5.407474209e-09 	90473.43442 	469.954 	3.21416 	641.012 	2.69021
5.350944482e-09 	63518.76655 	471.866 	3.23354 	662.482 	2.62485
4.845045331e-09 	82031.01264 	489.011 	3.41458 	724.935 	2.51734
5.78221439e-09 	81724.22367 	457.307 	3.09019 	599.656 	2.70283
5.705418593e-09 	75868.86309 	459.894 	3.11496 	611.119 	2.69166
6.188164792e-09 	92793.35275 	443.679 	2.96469 	552.239 	2.70285
5.143201557e-09 	76976.98075 	478.901 	3.30625 	683.08 	2.61077
3.782431828e-09 	93827.36736 	524.923 	3.82575 	933.528 	1.63578
5.122793155e-09 	91580.78841 	479.593 	3.31352 	678.462 	2.63826
5.303431256e-09 	81562.48417 	473.474 	3.24996 	658.612 	2.65772
6.053237557e-09 	88278.75369 	448.199 	3.0054 	567.564 	2.70642
5.705888127e-09 	67873.66191 	459.878 	3.11481 	615.027 	2.67791
5.136804163e-09 	83701.67884 	479.118 	3.30853 	680.354 	2.625
6.107284277e-09 	81679.96798 	446.387 	2.98898 	564.309 	2.69694
5.020715668e-09 	75936.42491 	483.053 	3.35021 	701.539 	2.56997
4.67355467e-09 	68993.94079 	494.828 	3.47883 	762.548 	2.38077
6.931232549e-09 	86698.4143 	418.989 	2.75747 	486.537 	2.6182
6.020718368e-09 	78326.86273 	449.29 	3.01536 	574.733 	2.6966
4.345650891e-09 	72556.59518 	505.941 	3.60491 	821.57 	2.15085
5.648081296e-09 	74279.85545 	461.827 	3.13366 	618.68 	2.68584
4.277040882e-09 	98955.43155 	508.262 	3.6317 	815.93 	2.19645
5.764146533e-09 	63506.57612 	457.915 	3.09599 	610.512 	2.67268
5.304497359e-09 	76976.98075 	473.438 	3.24959 	660.823 	2.64825
4.723033096e-09 	84616.23374 	493.15 	3.46016 	743.235 	2.46486
5.897535322e-09 	76149.08325 	453.427 	3.05362 	589.058 	2.69596
6.676727011e-09 	80457.61377 	427.404 	2.82531 	509.949 	2.64647
4.975140572e-09 	93037.18546 	484.598 	3.36676 	699.041 	2.5972
5.027594053e-09 	81578.03778 	482.82 	3.34772 	697.244 	2.58738
5.879811022e-09 	65100.35535 	454.023 	3.05919 	596.301 	2.67898
6.107284277e-09 	86591.11882 	446.387 	2.98898 	562.533 	2.70205
4.77985373e-09 	57400.54276 	491.222 	3.43885 	754.068 	2.39279
