3.554986039e-09 	5825.159138 	9.83724e-10 	4.73056e-09 	1334459261.0938938 	
3.554986039e-09 	5909.88569 	9.83724e-10 	4.73056e-09 	1334459261.0938938 	
3.554986039e-09 	5613.620698 	9.83724e-10 	4.73056e-09 	1334459261.0938938 	
3.554986039e-09 	4707.073934 	9.83724e-10 	4.73056e-09 	1334459261.0938938 	
3.554986039e-09 	6170.160834 	9.83724e-10 	4.73056e-09 	1334459261.0938938 	
3.554986039e-09 	4406.973309 	9.83724e-10 	4.73056e-09 	1334459261.0938938 	
3.554986039e-09 	5768.741283 	9.83724e-10 	4.73056e-09 	1334459261.0938938 	
1.129035729e-09 	10016.57834 	2.23504e-10 	1.07727e-09 	5856405619.338321 	
1.129035729e-09 	10021.88848 	2.23504e-10 	1.07727e-09 	5856405619.338321 	
1.129035729e-09 	10050.97026 	2.23504e-10 	1.07727e-09 	5856405619.338321 	
1.129035729e-09 	10062.84998 	2.23504e-10 	1.07727e-09 	5856405619.338321 	
1.129035729e-09 	10094.76867 	2.23504e-10 	1.07727e-09 	5856405619.338321 	
1.129035729e-09 	10144.12849 	2.23504e-10 	1.07727e-09 	5856405619.338321 	
1.129035729e-09 	10513.07525 	2.23504e-10 	1.07727e-09 	5856405619.338321 	
1.129035729e-09 	10187.71331 	2.23504e-10 	1.07727e-09 	5856405619.338321 	
1.129035729e-09 	10281.47996 	2.23504e-10 	1.07727e-09 	5856405619.338321 	
1.129035729e-09 	10417.31453 	2.23504e-10 	1.07727e-09 	5856405619.338321 	
1.129035729e-09 	10542.03515 	2.23504e-10 	1.07727e-09 	5856405619.338321 	
1.129035729e-09 	10233.74179 	2.23504e-10 	1.07727e-09 	5856405619.338321 	
1.129035729e-09 	10526.96577 	2.23504e-10 	1.07727e-09 	5856405619.338321 	
1.129035729e-09 	10566.57774 	2.23504e-10 	1.07727e-09 	5856405619.338321 	
1.129035729e-09 	10344.21949 	2.23504e-10 	1.07727e-09 	5856405619.338321 	
1.129035729e-09 	10543.85623 	2.23504e-10 	1.07727e-09 	5856405619.338321 	
1.129035729e-09 	10662.55823 	2.23504e-10 	1.07727e-09 	5856405619.338321 	
1.129035729e-09 	10606.90176 	2.23504e-10 	1.07727e-09 	5856405619.338321 	
1.129035729e-09 	10723.41679 	2.23504e-10 	1.07727e-09 	5856405619.338321 	
1.129035729e-09 	10750.28785 	2.23504e-10 	1.07727e-09 	5856405619.338321 	
1.129035729e-09 	10629.00778 	2.23504e-10 	1.07727e-09 	5856405619.338321 	
1.129035729e-09 	10597.02081 	2.23504e-10 	1.07727e-09 	5856405619.338321 	
1.129035729e-09 	10454.1656 	2.23504e-10 	1.07727e-09 	5856405619.338321 	
1.129035729e-09 	10642.62695 	2.23504e-10 	1.07727e-09 	5856405619.338321 	
1.129035729e-09 	10570.60399 	2.23504e-10 	1.07727e-09 	5856405619.338321 	
1.129035729e-09 	10451.0056 	2.23504e-10 	1.07727e-09 	5856405619.338321 	
1.129035729e-09 	10757.8064 	2.23504e-10 	1.07727e-09 	5856405619.338321 	
1.129035729e-09 	10604.78707 	2.23504e-10 	1.07727e-09 	5856405619.338321 	
1.129035729e-09 	10768.14208 	2.23504e-10 	1.07727e-09 	5856405619.338321 	
1.129035729e-09 	10803.99519 	2.23504e-10 	1.07727e-09 	5856405619.338321 	
1.129035729e-09 	10129.71386 	2.23504e-10 	1.07727e-09 	5856405619.338321 	
1.129035729e-09 	10804.95116 	2.23504e-10 	1.07727e-09 	5856405619.338321 	
1.129035729e-09 	10842.6107 	2.23504e-10 	1.07727e-09 	5856405619.338321 	
1.129035729e-09 	10957.98026 	2.23504e-10 	1.07727e-09 	5856405619.338321 	
1.129035729e-09 	10193.90187 	2.23504e-10 	1.07727e-09 	5856405619.338321 	
1.129035729e-09 	11093.53478 	2.23504e-10 	1.07727e-09 	5856405619.338321 	
1.129035729e-09 	10994.70097 	2.23504e-10 	1.07727e-09 	5856405619.338321 	
1.129035729e-09 	11068.63004 	2.23504e-10 	1.07727e-09 	5856405619.338321 	
1.129035729e-09 	11051.75533 	2.23504e-10 	1.07727e-09 	5856405619.338321 	
1.129035729e-09 	11063.82672 	2.23504e-10 	1.07727e-09 	5856405619.338321 	
1.129035729e-09 	11133.54788 	2.23504e-10 	1.07727e-09 	5856405619.338321 	
